lowercase_basename,count,disk_relative_path,disk_basename,disk_source_folder,disk_batch_folder
frame_000620s.jpg,2,diyas/batch_001/frame_000620s.jpg,frame_000620s.jpg,diyas,batch_001
frame_000620s.jpg,2,obama/batch_001/frame_000620s.jpg,frame_000620s.jpg,obama,batch_001
frame_000621s.jpg,2,diyas/batch_001/frame_000621s.jpg,frame_000621s.jpg,diyas,batch_001
frame_000621s.jpg,2,obama/batch_001/frame_000621s.jpg,frame_000621s.jpg,obama,batch_001
frame_000622s.jpg,2,diyas/batch_001/frame_000622s.jpg,frame_000622s.jpg,diyas,batch_001
frame_000622s.jpg,2,obama/batch_001/frame_000622s.jpg,frame_000622s.jpg,obama,batch_001
frame_000623s.jpg,2,diyas/batch_001/frame_000623s.jpg,frame_000623s.jpg,diyas,batch_001
frame_000623s.jpg,2,obama/batch_001/frame_000623s.jpg,frame_000623s.jpg,obama,batch_001
frame_000624s.jpg,2,diyas/batch_001/frame_000624s.jpg,frame_000624s.jpg,diyas,batch_001
frame_000624s.jpg,2,obama/batch_001/frame_000624s.jpg,frame_000624s.jpg,obama,batch_001
frame_000625s.jpg,2,diyas/batch_001/frame_000625s.jpg,frame_000625s.jpg,diyas,batch_001
frame_000625s.jpg,2,obama/batch_001/frame_000625s.jpg,frame_000625s.jpg,obama,batch_001
frame_000626s.jpg,2,diyas/batch_001/frame_000626s.jpg,frame_000626s.jpg,diyas,batch_001
frame_000626s.jpg,2,obama/batch_001/frame_000626s.jpg,frame_000626s.jpg,obama,batch_001
frame_000627s.jpg,2,diyas/batch_001/frame_000627s.jpg,frame_000627s.jpg,diyas,batch_001
frame_000627s.jpg,2,obama/batch_001/frame_000627s.jpg,frame_000627s.jpg,obama,batch_001
frame_000628s.jpg,2,diyas/batch_001/frame_000628s.jpg,frame_000628s.jpg,diyas,batch_001
frame_000628s.jpg,2,obama/batch_001/frame_000628s.jpg,frame_000628s.jpg,obama,batch_001
frame_000629s.jpg,2,diyas/batch_001/frame_000629s.jpg,frame_000629s.jpg,diyas,batch_001
frame_000629s.jpg,2,obama/batch_001/frame_000629s.jpg,frame_000629s.jpg,obama,batch_001
frame_000630s.jpg,2,diyas/batch_001/frame_000630s.jpg,frame_000630s.jpg,diyas,batch_001
frame_000630s.jpg,2,obama/batch_001/frame_000630s.jpg,frame_000630s.jpg,obama,batch_001
frame_000631s.jpg,2,diyas/batch_001/frame_000631s.jpg,frame_000631s.jpg,diyas,batch_001
frame_000631s.jpg,2,obama/batch_001/frame_000631s.jpg,frame_000631s.jpg,obama,batch_001
frame_000632s.jpg,2,diyas/batch_001/frame_000632s.jpg,frame_000632s.jpg,diyas,batch_001
frame_000632s.jpg,2,obama/batch_001/frame_000632s.jpg,frame_000632s.jpg,obama,batch_001
frame_000633s.jpg,2,diyas/batch_001/frame_000633s.jpg,frame_000633s.jpg,diyas,batch_001
frame_000633s.jpg,2,obama/batch_001/frame_000633s.jpg,frame_000633s.jpg,obama,batch_001
frame_000634s.jpg,2,diyas/batch_001/frame_000634s.jpg,frame_000634s.jpg,diyas,batch_001
frame_000634s.jpg,2,obama/batch_001/frame_000634s.jpg,frame_000634s.jpg,obama,batch_001
frame_000635s.jpg,2,diyas/batch_001/frame_000635s.jpg,frame_000635s.jpg,diyas,batch_001
frame_000635s.jpg,2,obama/batch_001/frame_000635s.jpg,frame_000635s.jpg,obama,batch_001
frame_000636s.jpg,2,diyas/batch_001/frame_000636s.jpg,frame_000636s.jpg,diyas,batch_001
frame_000636s.jpg,2,obama/batch_001/frame_000636s.jpg,frame_000636s.jpg,obama,batch_001
frame_000637s.jpg,2,diyas/batch_001/frame_000637s.jpg,frame_000637s.jpg,diyas,batch_001
frame_000637s.jpg,2,obama/batch_001/frame_000637s.jpg,frame_000637s.jpg,obama,batch_001
frame_000638s.jpg,2,diyas/batch_001/frame_000638s.jpg,frame_000638s.jpg,diyas,batch_001
frame_000638s.jpg,2,obama/batch_001/frame_000638s.jpg,frame_000638s.jpg,obama,batch_001
frame_000639s.jpg,2,diyas/batch_001/frame_000639s.jpg,frame_000639s.jpg,diyas,batch_001
frame_000639s.jpg,2,obama/batch_001/frame_000639s.jpg,frame_000639s.jpg,obama,batch_001
frame_000640s.jpg,2,diyas/batch_001/frame_000640s.jpg,frame_000640s.jpg,diyas,batch_001
frame_000640s.jpg,2,obama/batch_001/frame_000640s.jpg,frame_000640s.jpg,obama,batch_001
frame_000641s.jpg,2,diyas/batch_001/frame_000641s.jpg,frame_000641s.jpg,diyas,batch_001
frame_000641s.jpg,2,obama/batch_001/frame_000641s.jpg,frame_000641s.jpg,obama,batch_001
frame_000642s.jpg,2,diyas/batch_001/frame_000642s.jpg,frame_000642s.jpg,diyas,batch_001
frame_000642s.jpg,2,obama/batch_001/frame_000642s.jpg,frame_000642s.jpg,obama,batch_001
frame_000643s.jpg,2,diyas/batch_001/frame_000643s.jpg,frame_000643s.jpg,diyas,batch_001
frame_000643s.jpg,2,obama/batch_001/frame_000643s.jpg,frame_000643s.jpg,obama,batch_001
frame_000644s.jpg,2,diyas/batch_001/frame_000644s.jpg,frame_000644s.jpg,diyas,batch_001
frame_000644s.jpg,2,obama/batch_001/frame_000644s.jpg,frame_000644s.jpg,obama,batch_001
frame_000645s.jpg,2,diyas/batch_001/frame_000645s.jpg,frame_000645s.jpg,diyas,batch_001
frame_000645s.jpg,2,obama/batch_001/frame_000645s.jpg,frame_000645s.jpg,obama,batch_001
frame_000646s.jpg,2,diyas/batch_001/frame_000646s.jpg,frame_000646s.jpg,diyas,batch_001
frame_000646s.jpg,2,obama/batch_001/frame_000646s.jpg,frame_000646s.jpg,obama,batch_001
frame_000647s.jpg,2,diyas/batch_001/frame_000647s.jpg,frame_000647s.jpg,diyas,batch_001
frame_000647s.jpg,2,obama/batch_001/frame_000647s.jpg,frame_000647s.jpg,obama,batch_001
frame_000648s.jpg,2,diyas/batch_001/frame_000648s.jpg,frame_000648s.jpg,diyas,batch_001
frame_000648s.jpg,2,obama/batch_001/frame_000648s.jpg,frame_000648s.jpg,obama,batch_001
frame_000649s.jpg,2,diyas/batch_001/frame_000649s.jpg,frame_000649s.jpg,diyas,batch_001
frame_000649s.jpg,2,obama/batch_001/frame_000649s.jpg,frame_000649s.jpg,obama,batch_001
frame_000650s.jpg,2,diyas/batch_001/frame_000650s.jpg,frame_000650s.jpg,diyas,batch_001
frame_000650s.jpg,2,obama/batch_001/frame_000650s.jpg,frame_000650s.jpg,obama,batch_001
frame_000651s.jpg,2,diyas/batch_001/frame_000651s.jpg,frame_000651s.jpg,diyas,batch_001
frame_000651s.jpg,2,obama/batch_001/frame_000651s.jpg,frame_000651s.jpg,obama,batch_001
frame_000652s.jpg,2,diyas/batch_001/frame_000652s.jpg,frame_000652s.jpg,diyas,batch_001
frame_000652s.jpg,2,obama/batch_001/frame_000652s.jpg,frame_000652s.jpg,obama,batch_001
frame_000653s.jpg,2,diyas/batch_001/frame_000653s.jpg,frame_000653s.jpg,diyas,batch_001
frame_000653s.jpg,2,obama/batch_001/frame_000653s.jpg,frame_000653s.jpg,obama,batch_001
frame_000654s.jpg,2,diyas/batch_001/frame_000654s.jpg,frame_000654s.jpg,diyas,batch_001
frame_000654s.jpg,2,obama/batch_001/frame_000654s.jpg,frame_000654s.jpg,obama,batch_001
frame_000655s.jpg,2,diyas/batch_001/frame_000655s.jpg,frame_000655s.jpg,diyas,batch_001
frame_000655s.jpg,2,obama/batch_001/frame_000655s.jpg,frame_000655s.jpg,obama,batch_001
frame_000656s.jpg,2,diyas/batch_001/frame_000656s.jpg,frame_000656s.jpg,diyas,batch_001
frame_000656s.jpg,2,obama/batch_001/frame_000656s.jpg,frame_000656s.jpg,obama,batch_001
frame_000658s.jpg,2,diyas/batch_001/frame_000658s.jpg,frame_000658s.jpg,diyas,batch_001
frame_000658s.jpg,2,obama/batch_001/frame_000658s.jpg,frame_000658s.jpg,obama,batch_001
frame_000659s.jpg,2,diyas/batch_001/frame_000659s.jpg,frame_000659s.jpg,diyas,batch_001
frame_000659s.jpg,2,obama/batch_001/frame_000659s.jpg,frame_000659s.jpg,obama,batch_001
frame_000660s.jpg,2,diyas/batch_001/frame_000660s.jpg,frame_000660s.jpg,diyas,batch_001
frame_000660s.jpg,2,obama/batch_001/frame_000660s.jpg,frame_000660s.jpg,obama,batch_001
frame_000661s.jpg,2,diyas/batch_001/frame_000661s.jpg,frame_000661s.jpg,diyas,batch_001
frame_000661s.jpg,2,obama/batch_001/frame_000661s.jpg,frame_000661s.jpg,obama,batch_001
frame_000662s.jpg,2,diyas/batch_001/frame_000662s.jpg,frame_000662s.jpg,diyas,batch_001
frame_000662s.jpg,2,obama/batch_001/frame_000662s.jpg,frame_000662s.jpg,obama,batch_001
frame_000663s.jpg,2,diyas/batch_001/frame_000663s.jpg,frame_000663s.jpg,diyas,batch_001
frame_000663s.jpg,2,obama/batch_001/frame_000663s.jpg,frame_000663s.jpg,obama,batch_001
frame_000664s.jpg,2,diyas/batch_001/frame_000664s.jpg,frame_000664s.jpg,diyas,batch_001
frame_000664s.jpg,2,obama/batch_001/frame_000664s.jpg,frame_000664s.jpg,obama,batch_001
frame_000665s.jpg,2,diyas/batch_001/frame_000665s.jpg,frame_000665s.jpg,diyas,batch_001
frame_000665s.jpg,2,obama/batch_001/frame_000665s.jpg,frame_000665s.jpg,obama,batch_001
frame_000666s.jpg,2,diyas/batch_001/frame_000666s.jpg,frame_000666s.jpg,diyas,batch_001
frame_000666s.jpg,2,obama/batch_001/frame_000666s.jpg,frame_000666s.jpg,obama,batch_001
frame_000667s.jpg,2,diyas/batch_001/frame_000667s.jpg,frame_000667s.jpg,diyas,batch_001
frame_000667s.jpg,2,obama/batch_001/frame_000667s.jpg,frame_000667s.jpg,obama,batch_001
frame_000668s.jpg,2,diyas/batch_001/frame_000668s.jpg,frame_000668s.jpg,diyas,batch_001
frame_000668s.jpg,2,obama/batch_001/frame_000668s.jpg,frame_000668s.jpg,obama,batch_001
frame_000669s.jpg,2,diyas/batch_001/frame_000669s.jpg,frame_000669s.jpg,diyas,batch_001
frame_000669s.jpg,2,obama/batch_001/frame_000669s.jpg,frame_000669s.jpg,obama,batch_001
frame_000670s.jpg,2,diyas/batch_001/frame_000670s.jpg,frame_000670s.jpg,diyas,batch_001
frame_000670s.jpg,2,obama/batch_001/frame_000670s.jpg,frame_000670s.jpg,obama,batch_001
frame_000671s.jpg,2,diyas/batch_001/frame_000671s.jpg,frame_000671s.jpg,diyas,batch_001
frame_000671s.jpg,2,obama/batch_001/frame_000671s.jpg,frame_000671s.jpg,obama,batch_001
frame_000672s.jpg,2,diyas/batch_001/frame_000672s.jpg,frame_000672s.jpg,diyas,batch_001
frame_000672s.jpg,2,obama/batch_001/frame_000672s.jpg,frame_000672s.jpg,obama,batch_001
frame_000673s.jpg,2,diyas/batch_001/frame_000673s.jpg,frame_000673s.jpg,diyas,batch_001
frame_000673s.jpg,2,obama/batch_001/frame_000673s.jpg,frame_000673s.jpg,obama,batch_001
frame_000674s.jpg,2,diyas/batch_001/frame_000674s.jpg,frame_000674s.jpg,diyas,batch_001
frame_000674s.jpg,2,obama/batch_001/frame_000674s.jpg,frame_000674s.jpg,obama,batch_001
frame_000675s.jpg,2,diyas/batch_001/frame_000675s.jpg,frame_000675s.jpg,diyas,batch_001
frame_000675s.jpg,2,obama/batch_001/frame_000675s.jpg,frame_000675s.jpg,obama,batch_001
frame_000676s.jpg,2,diyas/batch_001/frame_000676s.jpg,frame_000676s.jpg,diyas,batch_001
frame_000676s.jpg,2,obama/batch_001/frame_000676s.jpg,frame_000676s.jpg,obama,batch_001
frame_000677s.jpg,2,diyas/batch_001/frame_000677s.jpg,frame_000677s.jpg,diyas,batch_001
frame_000677s.jpg,2,obama/batch_001/frame_000677s.jpg,frame_000677s.jpg,obama,batch_001
frame_000678s.jpg,2,diyas/batch_001/frame_000678s.jpg,frame_000678s.jpg,diyas,batch_001
frame_000678s.jpg,2,obama/batch_001/frame_000678s.jpg,frame_000678s.jpg,obama,batch_001
frame_000679s.jpg,2,diyas/batch_001/frame_000679s.jpg,frame_000679s.jpg,diyas,batch_001
frame_000679s.jpg,2,obama/batch_001/frame_000679s.jpg,frame_000679s.jpg,obama,batch_001
frame_000680s.jpg,2,diyas/batch_001/frame_000680s.jpg,frame_000680s.jpg,diyas,batch_001
frame_000680s.jpg,2,obama/batch_001/frame_000680s.jpg,frame_000680s.jpg,obama,batch_001
frame_000681s.jpg,2,diyas/batch_001/frame_000681s.jpg,frame_000681s.jpg,diyas,batch_001
frame_000681s.jpg,2,obama/batch_001/frame_000681s.jpg,frame_000681s.jpg,obama,batch_001
frame_000682s.jpg,2,diyas/batch_001/frame_000682s.jpg,frame_000682s.jpg,diyas,batch_001
frame_000682s.jpg,2,obama/batch_001/frame_000682s.jpg,frame_000682s.jpg,obama,batch_001
frame_000683s.jpg,2,diyas/batch_001/frame_000683s.jpg,frame_000683s.jpg,diyas,batch_001
frame_000683s.jpg,2,obama/batch_001/frame_000683s.jpg,frame_000683s.jpg,obama,batch_001
frame_000684s.jpg,2,diyas/batch_001/frame_000684s.jpg,frame_000684s.jpg,diyas,batch_001
frame_000684s.jpg,2,obama/batch_001/frame_000684s.jpg,frame_000684s.jpg,obama,batch_001
frame_000685s.jpg,2,diyas/batch_001/frame_000685s.jpg,frame_000685s.jpg,diyas,batch_001
frame_000685s.jpg,2,obama/batch_001/frame_000685s.jpg,frame_000685s.jpg,obama,batch_001
frame_000686s.jpg,2,diyas/batch_001/frame_000686s.jpg,frame_000686s.jpg,diyas,batch_001
frame_000686s.jpg,2,obama/batch_001/frame_000686s.jpg,frame_000686s.jpg,obama,batch_001
frame_000687s.jpg,2,diyas/batch_001/frame_000687s.jpg,frame_000687s.jpg,diyas,batch_001
frame_000687s.jpg,2,obama/batch_001/frame_000687s.jpg,frame_000687s.jpg,obama,batch_001
frame_000688s.jpg,2,diyas/batch_001/frame_000688s.jpg,frame_000688s.jpg,diyas,batch_001
frame_000688s.jpg,2,obama/batch_001/frame_000688s.jpg,frame_000688s.jpg,obama,batch_001
frame_000689s.jpg,2,diyas/batch_001/frame_000689s.jpg,frame_000689s.jpg,diyas,batch_001
frame_000689s.jpg,2,obama/batch_001/frame_000689s.jpg,frame_000689s.jpg,obama,batch_001
frame_000690s.jpg,2,diyas/batch_001/frame_000690s.jpg,frame_000690s.jpg,diyas,batch_001
frame_000690s.jpg,2,obama/batch_001/frame_000690s.jpg,frame_000690s.jpg,obama,batch_001
frame_000691s.jpg,2,diyas/batch_001/frame_000691s.jpg,frame_000691s.jpg,diyas,batch_001
frame_000691s.jpg,2,obama/batch_001/frame_000691s.jpg,frame_000691s.jpg,obama,batch_001
frame_000692s.jpg,2,diyas/batch_001/frame_000692s.jpg,frame_000692s.jpg,diyas,batch_001
frame_000692s.jpg,2,obama/batch_001/frame_000692s.jpg,frame_000692s.jpg,obama,batch_001
frame_000693s.jpg,2,diyas/batch_001/frame_000693s.jpg,frame_000693s.jpg,diyas,batch_001
frame_000693s.jpg,2,obama/batch_001/frame_000693s.jpg,frame_000693s.jpg,obama,batch_001
frame_000694s.jpg,2,diyas/batch_001/frame_000694s.jpg,frame_000694s.jpg,diyas,batch_001
frame_000694s.jpg,2,obama/batch_001/frame_000694s.jpg,frame_000694s.jpg,obama,batch_001
frame_000695s.jpg,2,diyas/batch_001/frame_000695s.jpg,frame_000695s.jpg,diyas,batch_001
frame_000695s.jpg,2,obama/batch_001/frame_000695s.jpg,frame_000695s.jpg,obama,batch_001
frame_000696s.jpg,2,diyas/batch_001/frame_000696s.jpg,frame_000696s.jpg,diyas,batch_001
frame_000696s.jpg,2,obama/batch_001/frame_000696s.jpg,frame_000696s.jpg,obama,batch_001
frame_000697s.jpg,2,diyas/batch_001/frame_000697s.jpg,frame_000697s.jpg,diyas,batch_001
frame_000697s.jpg,2,obama/batch_001/frame_000697s.jpg,frame_000697s.jpg,obama,batch_001
frame_000698s.jpg,2,diyas/batch_001/frame_000698s.jpg,frame_000698s.jpg,diyas,batch_001
frame_000698s.jpg,2,obama/batch_001/frame_000698s.jpg,frame_000698s.jpg,obama,batch_001
frame_000699s.jpg,2,diyas/batch_001/frame_000699s.jpg,frame_000699s.jpg,diyas,batch_001
frame_000699s.jpg,2,obama/batch_001/frame_000699s.jpg,frame_000699s.jpg,obama,batch_001
frame_000700s.jpg,2,diyas/batch_001/frame_000700s.jpg,frame_000700s.jpg,diyas,batch_001
frame_000700s.jpg,2,obama/batch_001/frame_000700s.jpg,frame_000700s.jpg,obama,batch_001
frame_000701s.jpg,2,diyas/batch_001/frame_000701s.jpg,frame_000701s.jpg,diyas,batch_001
frame_000701s.jpg,2,obama/batch_001/frame_000701s.jpg,frame_000701s.jpg,obama,batch_001
frame_000702s.jpg,2,diyas/batch_001/frame_000702s.jpg,frame_000702s.jpg,diyas,batch_001
frame_000702s.jpg,2,obama/batch_001/frame_000702s.jpg,frame_000702s.jpg,obama,batch_001
frame_000703s.jpg,2,diyas/batch_001/frame_000703s.jpg,frame_000703s.jpg,diyas,batch_001
frame_000703s.jpg,2,obama/batch_001/frame_000703s.jpg,frame_000703s.jpg,obama,batch_001
frame_000704s.jpg,2,diyas/batch_001/frame_000704s.jpg,frame_000704s.jpg,diyas,batch_001
frame_000704s.jpg,2,obama/batch_001/frame_000704s.jpg,frame_000704s.jpg,obama,batch_001
frame_000705s.jpg,2,diyas/batch_001/frame_000705s.jpg,frame_000705s.jpg,diyas,batch_001
frame_000705s.jpg,2,obama/batch_001/frame_000705s.jpg,frame_000705s.jpg,obama,batch_001
frame_000706s.jpg,2,diyas/batch_001/frame_000706s.jpg,frame_000706s.jpg,diyas,batch_001
frame_000706s.jpg,2,obama/batch_001/frame_000706s.jpg,frame_000706s.jpg,obama,batch_001
frame_000707s.jpg,2,diyas/batch_001/frame_000707s.jpg,frame_000707s.jpg,diyas,batch_001
frame_000707s.jpg,2,obama/batch_001/frame_000707s.jpg,frame_000707s.jpg,obama,batch_001
frame_000708s.jpg,2,diyas/batch_001/frame_000708s.jpg,frame_000708s.jpg,diyas,batch_001
frame_000708s.jpg,2,obama/batch_001/frame_000708s.jpg,frame_000708s.jpg,obama,batch_001
frame_000709s.jpg,2,diyas/batch_001/frame_000709s.jpg,frame_000709s.jpg,diyas,batch_001
frame_000709s.jpg,2,obama/batch_001/frame_000709s.jpg,frame_000709s.jpg,obama,batch_001
frame_000710s.jpg,2,diyas/batch_001/frame_000710s.jpg,frame_000710s.jpg,diyas,batch_001
frame_000710s.jpg,2,obama/batch_001/frame_000710s.jpg,frame_000710s.jpg,obama,batch_001
frame_000711s.jpg,2,diyas/batch_001/frame_000711s.jpg,frame_000711s.jpg,diyas,batch_001
frame_000711s.jpg,2,obama/batch_001/frame_000711s.jpg,frame_000711s.jpg,obama,batch_001
frame_000712s.jpg,2,diyas/batch_001/frame_000712s.jpg,frame_000712s.jpg,diyas,batch_001
frame_000712s.jpg,2,obama/batch_001/frame_000712s.jpg,frame_000712s.jpg,obama,batch_001
frame_000713s.jpg,2,diyas/batch_001/frame_000713s.jpg,frame_000713s.jpg,diyas,batch_001
frame_000713s.jpg,2,obama/batch_001/frame_000713s.jpg,frame_000713s.jpg,obama,batch_001
frame_000714s.jpg,2,diyas/batch_001/frame_000714s.jpg,frame_000714s.jpg,diyas,batch_001
frame_000714s.jpg,2,obama/batch_001/frame_000714s.jpg,frame_000714s.jpg,obama,batch_001
frame_000715s.jpg,2,diyas/batch_001/frame_000715s.jpg,frame_000715s.jpg,diyas,batch_001
frame_000715s.jpg,2,obama/batch_001/frame_000715s.jpg,frame_000715s.jpg,obama,batch_001
frame_000716s.jpg,2,diyas/batch_001/frame_000716s.jpg,frame_000716s.jpg,diyas,batch_001
frame_000716s.jpg,2,obama/batch_001/frame_000716s.jpg,frame_000716s.jpg,obama,batch_001
frame_000717s.jpg,2,diyas/batch_001/frame_000717s.jpg,frame_000717s.jpg,diyas,batch_001
frame_000717s.jpg,2,obama/batch_001/frame_000717s.jpg,frame_000717s.jpg,obama,batch_001
frame_000718s.jpg,2,diyas/batch_001/frame_000718s.jpg,frame_000718s.jpg,diyas,batch_001
frame_000718s.jpg,2,obama/batch_001/frame_000718s.jpg,frame_000718s.jpg,obama,batch_001
frame_000719s.jpg,2,diyas/batch_001/frame_000719s.jpg,frame_000719s.jpg,diyas,batch_001
frame_000719s.jpg,2,obama/batch_001/frame_000719s.jpg,frame_000719s.jpg,obama,batch_001
frame_000720s.jpg,2,diyas/batch_001/frame_000720s.jpg,frame_000720s.jpg,diyas,batch_001
frame_000720s.jpg,2,obama/batch_001/frame_000720s.jpg,frame_000720s.jpg,obama,batch_001
frame_000721s.jpg,2,diyas/batch_001/frame_000721s.jpg,frame_000721s.jpg,diyas,batch_001
frame_000721s.jpg,2,obama/batch_001/frame_000721s.jpg,frame_000721s.jpg,obama,batch_001
frame_000722s.jpg,2,diyas/batch_001/frame_000722s.jpg,frame_000722s.jpg,diyas,batch_001
frame_000722s.jpg,2,obama/batch_001/frame_000722s.jpg,frame_000722s.jpg,obama,batch_001
frame_000723s.jpg,2,diyas/batch_001/frame_000723s.jpg,frame_000723s.jpg,diyas,batch_001
frame_000723s.jpg,2,obama/batch_001/frame_000723s.jpg,frame_000723s.jpg,obama,batch_001
frame_000724s.jpg,2,diyas/batch_001/frame_000724s.jpg,frame_000724s.jpg,diyas,batch_001
frame_000724s.jpg,2,obama/batch_001/frame_000724s.jpg,frame_000724s.jpg,obama,batch_001
frame_000725s.jpg,2,diyas/batch_001/frame_000725s.jpg,frame_000725s.jpg,diyas,batch_001
frame_000725s.jpg,2,obama/batch_001/frame_000725s.jpg,frame_000725s.jpg,obama,batch_001
frame_000726s.jpg,2,diyas/batch_001/frame_000726s.jpg,frame_000726s.jpg,diyas,batch_001
frame_000726s.jpg,2,obama/batch_001/frame_000726s.jpg,frame_000726s.jpg,obama,batch_001
frame_000727s.jpg,2,diyas/batch_001/frame_000727s.jpg,frame_000727s.jpg,diyas,batch_001
frame_000727s.jpg,2,obama/batch_001/frame_000727s.jpg,frame_000727s.jpg,obama,batch_001
frame_000728s.jpg,2,diyas/batch_001/frame_000728s.jpg,frame_000728s.jpg,diyas,batch_001
frame_000728s.jpg,2,obama/batch_001/frame_000728s.jpg,frame_000728s.jpg,obama,batch_001
frame_000729s.jpg,2,diyas/batch_001/frame_000729s.jpg,frame_000729s.jpg,diyas,batch_001
frame_000729s.jpg,2,obama/batch_001/frame_000729s.jpg,frame_000729s.jpg,obama,batch_001
frame_000730s.jpg,2,diyas/batch_001/frame_000730s.jpg,frame_000730s.jpg,diyas,batch_001
frame_000730s.jpg,2,obama/batch_001/frame_000730s.jpg,frame_000730s.jpg,obama,batch_001
frame_000731s.jpg,2,diyas/batch_001/frame_000731s.jpg,frame_000731s.jpg,diyas,batch_001
frame_000731s.jpg,2,obama/batch_001/frame_000731s.jpg,frame_000731s.jpg,obama,batch_001
frame_000732s.jpg,2,diyas/batch_001/frame_000732s.jpg,frame_000732s.jpg,diyas,batch_001
frame_000732s.jpg,2,obama/batch_001/frame_000732s.jpg,frame_000732s.jpg,obama,batch_001
frame_000733s.jpg,2,diyas/batch_001/frame_000733s.jpg,frame_000733s.jpg,diyas,batch_001
frame_000733s.jpg,2,obama/batch_001/frame_000733s.jpg,frame_000733s.jpg,obama,batch_001
frame_000734s.jpg,2,diyas/batch_001/frame_000734s.jpg,frame_000734s.jpg,diyas,batch_001
frame_000734s.jpg,2,obama/batch_001/frame_000734s.jpg,frame_000734s.jpg,obama,batch_001
frame_000735s.jpg,2,diyas/batch_001/frame_000735s.jpg,frame_000735s.jpg,diyas,batch_001
frame_000735s.jpg,2,obama/batch_001/frame_000735s.jpg,frame_000735s.jpg,obama,batch_001
frame_000736s.jpg,2,diyas/batch_001/frame_000736s.jpg,frame_000736s.jpg,diyas,batch_001
frame_000736s.jpg,2,obama/batch_001/frame_000736s.jpg,frame_000736s.jpg,obama,batch_001
frame_000737s.jpg,2,diyas/batch_001/frame_000737s.jpg,frame_000737s.jpg,diyas,batch_001
frame_000737s.jpg,2,obama/batch_001/frame_000737s.jpg,frame_000737s.jpg,obama,batch_001
frame_000738s.jpg,2,diyas/batch_001/frame_000738s.jpg,frame_000738s.jpg,diyas,batch_001
frame_000738s.jpg,2,obama/batch_001/frame_000738s.jpg,frame_000738s.jpg,obama,batch_001
frame_000739s.jpg,2,diyas/batch_001/frame_000739s.jpg,frame_000739s.jpg,diyas,batch_001
frame_000739s.jpg,2,obama/batch_001/frame_000739s.jpg,frame_000739s.jpg,obama,batch_001
frame_000740s.jpg,2,diyas/batch_001/frame_000740s.jpg,frame_000740s.jpg,diyas,batch_001
frame_000740s.jpg,2,obama/batch_001/frame_000740s.jpg,frame_000740s.jpg,obama,batch_001
frame_000741s.jpg,2,diyas/batch_001/frame_000741s.jpg,frame_000741s.jpg,diyas,batch_001
frame_000741s.jpg,2,obama/batch_001/frame_000741s.jpg,frame_000741s.jpg,obama,batch_001
frame_000742s.jpg,2,diyas/batch_001/frame_000742s.jpg,frame_000742s.jpg,diyas,batch_001
frame_000742s.jpg,2,obama/batch_001/frame_000742s.jpg,frame_000742s.jpg,obama,batch_001
frame_000743s.jpg,2,diyas/batch_001/frame_000743s.jpg,frame_000743s.jpg,diyas,batch_001
frame_000743s.jpg,2,obama/batch_001/frame_000743s.jpg,frame_000743s.jpg,obama,batch_001
frame_000744s.jpg,2,diyas/batch_001/frame_000744s.jpg,frame_000744s.jpg,diyas,batch_001
frame_000744s.jpg,2,obama/batch_001/frame_000744s.jpg,frame_000744s.jpg,obama,batch_001
frame_000745s.jpg,2,diyas/batch_001/frame_000745s.jpg,frame_000745s.jpg,diyas,batch_001
frame_000745s.jpg,2,obama/batch_001/frame_000745s.jpg,frame_000745s.jpg,obama,batch_001
frame_000746s.jpg,2,diyas/batch_001/frame_000746s.jpg,frame_000746s.jpg,diyas,batch_001
frame_000746s.jpg,2,obama/batch_001/frame_000746s.jpg,frame_000746s.jpg,obama,batch_001
frame_000747s.jpg,2,diyas/batch_001/frame_000747s.jpg,frame_000747s.jpg,diyas,batch_001
frame_000747s.jpg,2,obama/batch_001/frame_000747s.jpg,frame_000747s.jpg,obama,batch_001
frame_000748s.jpg,2,diyas/batch_001/frame_000748s.jpg,frame_000748s.jpg,diyas,batch_001
frame_000748s.jpg,2,obama/batch_001/frame_000748s.jpg,frame_000748s.jpg,obama,batch_001
frame_000749s.jpg,2,diyas/batch_001/frame_000749s.jpg,frame_000749s.jpg,diyas,batch_001
frame_000749s.jpg,2,obama/batch_001/frame_000749s.jpg,frame_000749s.jpg,obama,batch_001
frame_000750s.jpg,2,diyas/batch_001/frame_000750s.jpg,frame_000750s.jpg,diyas,batch_001
frame_000750s.jpg,2,obama/batch_001/frame_000750s.jpg,frame_000750s.jpg,obama,batch_001
frame_000751s.jpg,2,diyas/batch_001/frame_000751s.jpg,frame_000751s.jpg,diyas,batch_001
frame_000751s.jpg,2,obama/batch_001/frame_000751s.jpg,frame_000751s.jpg,obama,batch_001
frame_000752s.jpg,2,diyas/batch_001/frame_000752s.jpg,frame_000752s.jpg,diyas,batch_001
frame_000752s.jpg,2,obama/batch_001/frame_000752s.jpg,frame_000752s.jpg,obama,batch_001
frame_000753s.jpg,2,diyas/batch_001/frame_000753s.jpg,frame_000753s.jpg,diyas,batch_001
frame_000753s.jpg,2,obama/batch_001/frame_000753s.jpg,frame_000753s.jpg,obama,batch_001
frame_000754s.jpg,2,diyas/batch_001/frame_000754s.jpg,frame_000754s.jpg,diyas,batch_001
frame_000754s.jpg,2,obama/batch_001/frame_000754s.jpg,frame_000754s.jpg,obama,batch_001
