image_id,xml_name,xml_basename,rank,similarity,disk_relative_path,disk_basename,disk_source_folder,disk_batch_folder
148,D02_20260420073459_001118.jpg,D02_20260420073459_001118.jpg,2,0.478261,diyas/batch_002/frame_001118s.jpg,frame_001118s.jpg,diyas,batch_002
148,D02_20260420073459_001118.jpg,D02_20260420073459_001118.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
148,D02_20260420073459_001118.jpg,D02_20260420073459_001118.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
148,D02_20260420073459_001118.jpg,D02_20260420073459_001118.jpg,5,0.478261,diyas/batch_003/frame_003458s.jpg,frame_003458s.jpg,diyas,batch_003
149,D02_20260420073459_001119.jpg,D02_20260420073459_001119.jpg,1,0.478261,diyas/batch_001/frame_000011s.jpg,frame_000011s.jpg,diyas,batch_001
149,D02_20260420073459_001119.jpg,D02_20260420073459_001119.jpg,2,0.478261,diyas/batch_002/frame_001119s.jpg,frame_001119s.jpg,diyas,batch_002
149,D02_20260420073459_001119.jpg,D02_20260420073459_001119.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
149,D02_20260420073459_001119.jpg,D02_20260420073459_001119.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
149,D02_20260420073459_001119.jpg,D02_20260420073459_001119.jpg,5,0.478261,diyas/batch_003/frame_003459s.jpg,frame_003459s.jpg,diyas,batch_003
150,D02_20260420073459_001120.jpg,D02_20260420073459_001120.jpg,1,0.478261,diyas/batch_001/frame_000011s.jpg,frame_000011s.jpg,diyas,batch_001
150,D02_20260420073459_001120.jpg,D02_20260420073459_001120.jpg,2,0.478261,diyas/batch_002/frame_001120s.jpg,frame_001120s.jpg,diyas,batch_002
150,D02_20260420073459_001120.jpg,D02_20260420073459_001120.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
150,D02_20260420073459_001120.jpg,D02_20260420073459_001120.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
150,D02_20260420073459_001120.jpg,D02_20260420073459_001120.jpg,5,0.478261,diyas/batch_003/frame_003452s.jpg,frame_003452s.jpg,diyas,batch_003
151,D02_20260420073459_001121.jpg,D02_20260420073459_001121.jpg,1,0.478261,diyas/batch_001/frame_000011s.jpg,frame_000011s.jpg,diyas,batch_001
151,D02_20260420073459_001121.jpg,D02_20260420073459_001121.jpg,2,0.478261,diyas/batch_002/frame_001121s.jpg,frame_001121s.jpg,diyas,batch_002
151,D02_20260420073459_001121.jpg,D02_20260420073459_001121.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
151,D02_20260420073459_001121.jpg,D02_20260420073459_001121.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
151,D02_20260420073459_001121.jpg,D02_20260420073459_001121.jpg,5,0.478261,diyas/batch_003/frame_003452s.jpg,frame_003452s.jpg,diyas,batch_003
152,D02_20260420073459_001122.jpg,D02_20260420073459_001122.jpg,1,0.478261,diyas/batch_001/frame_000011s.jpg,frame_000011s.jpg,diyas,batch_001
152,D02_20260420073459_001122.jpg,D02_20260420073459_001122.jpg,2,0.478261,diyas/batch_002/frame_001122s.jpg,frame_001122s.jpg,diyas,batch_002
152,D02_20260420073459_001122.jpg,D02_20260420073459_001122.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
152,D02_20260420073459_001122.jpg,D02_20260420073459_001122.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
152,D02_20260420073459_001122.jpg,D02_20260420073459_001122.jpg,5,0.478261,diyas/batch_003/frame_003452s.jpg,frame_003452s.jpg,diyas,batch_003
153,D02_20260420073459_001123.jpg,D02_20260420073459_001123.jpg,1,0.478261,diyas/batch_001/frame_000011s.jpg,frame_000011s.jpg,diyas,batch_001
153,D02_20260420073459_001123.jpg,D02_20260420073459_001123.jpg,2,0.478261,diyas/batch_002/frame_001123s.jpg,frame_001123s.jpg,diyas,batch_002
153,D02_20260420073459_001123.jpg,D02_20260420073459_001123.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
153,D02_20260420073459_001123.jpg,D02_20260420073459_001123.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
153,D02_20260420073459_001123.jpg,D02_20260420073459_001123.jpg,5,0.478261,diyas/batch_003/frame_003452s.jpg,frame_003452s.jpg,diyas,batch_003
154,D02_20260420073459_001124.jpg,D02_20260420073459_001124.jpg,1,0.478261,diyas/batch_001/frame_000011s.jpg,frame_000011s.jpg,diyas,batch_001
154,D02_20260420073459_001124.jpg,D02_20260420073459_001124.jpg,2,0.478261,diyas/batch_002/frame_001124s.jpg,frame_001124s.jpg,diyas,batch_002
154,D02_20260420073459_001124.jpg,D02_20260420073459_001124.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
154,D02_20260420073459_001124.jpg,D02_20260420073459_001124.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
154,D02_20260420073459_001124.jpg,D02_20260420073459_001124.jpg,5,0.478261,diyas/batch_003/frame_003452s.jpg,frame_003452s.jpg,diyas,batch_003
155,D02_20260420073459_001125.jpg,D02_20260420073459_001125.jpg,1,0.478261,diyas/batch_001/frame_000011s.jpg,frame_000011s.jpg,diyas,batch_001
155,D02_20260420073459_001125.jpg,D02_20260420073459_001125.jpg,2,0.478261,diyas/batch_002/frame_001125s.jpg,frame_001125s.jpg,diyas,batch_002
155,D02_20260420073459_001125.jpg,D02_20260420073459_001125.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
155,D02_20260420073459_001125.jpg,D02_20260420073459_001125.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
155,D02_20260420073459_001125.jpg,D02_20260420073459_001125.jpg,5,0.478261,diyas/batch_003/frame_003452s.jpg,frame_003452s.jpg,diyas,batch_003
156,D02_20260420073459_001126.jpg,D02_20260420073459_001126.jpg,1,0.478261,diyas/batch_001/frame_000011s.jpg,frame_000011s.jpg,diyas,batch_001
156,D02_20260420073459_001126.jpg,D02_20260420073459_001126.jpg,2,0.478261,diyas/batch_002/frame_001126s.jpg,frame_001126s.jpg,diyas,batch_002
156,D02_20260420073459_001126.jpg,D02_20260420073459_001126.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
156,D02_20260420073459_001126.jpg,D02_20260420073459_001126.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
156,D02_20260420073459_001126.jpg,D02_20260420073459_001126.jpg,5,0.478261,diyas/batch_003/frame_003452s.jpg,frame_003452s.jpg,diyas,batch_003
157,D02_20260420073459_001127.jpg,D02_20260420073459_001127.jpg,1,0.478261,diyas/batch_001/frame_000011s.jpg,frame_000011s.jpg,diyas,batch_001
157,D02_20260420073459_001127.jpg,D02_20260420073459_001127.jpg,2,0.478261,diyas/batch_002/frame_001127s.jpg,frame_001127s.jpg,diyas,batch_002
157,D02_20260420073459_001127.jpg,D02_20260420073459_001127.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
157,D02_20260420073459_001127.jpg,D02_20260420073459_001127.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
157,D02_20260420073459_001127.jpg,D02_20260420073459_001127.jpg,5,0.478261,diyas/batch_003/frame_003452s.jpg,frame_003452s.jpg,diyas,batch_003
158,D02_20260420073459_001128.jpg,D02_20260420073459_001128.jpg,1,0.478261,diyas/batch_001/frame_000011s.jpg,frame_000011s.jpg,diyas,batch_001
158,D02_20260420073459_001128.jpg,D02_20260420073459_001128.jpg,2,0.478261,diyas/batch_002/frame_001128s.jpg,frame_001128s.jpg,diyas,batch_002
158,D02_20260420073459_001128.jpg,D02_20260420073459_001128.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
158,D02_20260420073459_001128.jpg,D02_20260420073459_001128.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
158,D02_20260420073459_001128.jpg,D02_20260420073459_001128.jpg,5,0.478261,diyas/batch_003/frame_003452s.jpg,frame_003452s.jpg,diyas,batch_003
159,D02_20260420073459_001129.jpg,D02_20260420073459_001129.jpg,1,0.478261,diyas/batch_001/frame_000011s.jpg,frame_000011s.jpg,diyas,batch_001
159,D02_20260420073459_001129.jpg,D02_20260420073459_001129.jpg,2,0.478261,diyas/batch_002/frame_001129s.jpg,frame_001129s.jpg,diyas,batch_002
159,D02_20260420073459_001129.jpg,D02_20260420073459_001129.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
159,D02_20260420073459_001129.jpg,D02_20260420073459_001129.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
159,D02_20260420073459_001129.jpg,D02_20260420073459_001129.jpg,5,0.478261,diyas/batch_003/frame_003452s.jpg,frame_003452s.jpg,diyas,batch_003
160,D02_20260420073459_001130.jpg,D02_20260420073459_001130.jpg,1,0.478261,diyas/batch_001/frame_000011s.jpg,frame_000011s.jpg,diyas,batch_001
160,D02_20260420073459_001130.jpg,D02_20260420073459_001130.jpg,2,0.478261,diyas/batch_002/frame_001130s.jpg,frame_001130s.jpg,diyas,batch_002
160,D02_20260420073459_001130.jpg,D02_20260420073459_001130.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
160,D02_20260420073459_001130.jpg,D02_20260420073459_001130.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
160,D02_20260420073459_001130.jpg,D02_20260420073459_001130.jpg,5,0.478261,diyas/batch_003/frame_003453s.jpg,frame_003453s.jpg,diyas,batch_003
169,D02_20260420073459_001139.jpg,D02_20260420073459_001139.jpg,1,0.478261,diyas/batch_001/frame_000011s.jpg,frame_000011s.jpg,diyas,batch_001
169,D02_20260420073459_001139.jpg,D02_20260420073459_001139.jpg,2,0.478261,diyas/batch_002/frame_001139s.jpg,frame_001139s.jpg,diyas,batch_002
169,D02_20260420073459_001139.jpg,D02_20260420073459_001139.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
169,D02_20260420073459_001139.jpg,D02_20260420073459_001139.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
169,D02_20260420073459_001139.jpg,D02_20260420073459_001139.jpg,5,0.478261,diyas/batch_003/frame_003453s.jpg,frame_003453s.jpg,diyas,batch_003
177,D02_20260420073459_001147.jpg,D02_20260420073459_001147.jpg,1,0.478261,diyas/batch_001/frame_000011s.jpg,frame_000011s.jpg,diyas,batch_001
177,D02_20260420073459_001147.jpg,D02_20260420073459_001147.jpg,2,0.478261,diyas/batch_002/frame_001147s.jpg,frame_001147s.jpg,diyas,batch_002
177,D02_20260420073459_001147.jpg,D02_20260420073459_001147.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
177,D02_20260420073459_001147.jpg,D02_20260420073459_001147.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
177,D02_20260420073459_001147.jpg,D02_20260420073459_001147.jpg,5,0.478261,diyas/batch_003/frame_003454s.jpg,frame_003454s.jpg,diyas,batch_003
180,D02_20260420073459_001150.jpg,D02_20260420073459_001150.jpg,1,0.478261,diyas/batch_001/frame_000011s.jpg,frame_000011s.jpg,diyas,batch_001
180,D02_20260420073459_001150.jpg,D02_20260420073459_001150.jpg,2,0.478261,diyas/batch_002/frame_001150s.jpg,frame_001150s.jpg,diyas,batch_002
180,D02_20260420073459_001150.jpg,D02_20260420073459_001150.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
180,D02_20260420073459_001150.jpg,D02_20260420073459_001150.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
180,D02_20260420073459_001150.jpg,D02_20260420073459_001150.jpg,5,0.478261,diyas/batch_003/frame_003455s.jpg,frame_003455s.jpg,diyas,batch_003
181,D02_20260420073459_001151.jpg,D02_20260420073459_001151.jpg,1,0.478261,diyas/batch_001/frame_000011s.jpg,frame_000011s.jpg,diyas,batch_001
181,D02_20260420073459_001151.jpg,D02_20260420073459_001151.jpg,2,0.478261,diyas/batch_002/frame_001151s.jpg,frame_001151s.jpg,diyas,batch_002
181,D02_20260420073459_001151.jpg,D02_20260420073459_001151.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
181,D02_20260420073459_001151.jpg,D02_20260420073459_001151.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
181,D02_20260420073459_001151.jpg,D02_20260420073459_001151.jpg,5,0.478261,diyas/batch_003/frame_003455s.jpg,frame_003455s.jpg,diyas,batch_003
182,D02_20260420073459_001152.jpg,D02_20260420073459_001152.jpg,1,0.478261,diyas/batch_001/frame_000011s.jpg,frame_000011s.jpg,diyas,batch_001
182,D02_20260420073459_001152.jpg,D02_20260420073459_001152.jpg,2,0.478261,diyas/batch_002/frame_001152s.jpg,frame_001152s.jpg,diyas,batch_002
182,D02_20260420073459_001152.jpg,D02_20260420073459_001152.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
182,D02_20260420073459_001152.jpg,D02_20260420073459_001152.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
182,D02_20260420073459_001152.jpg,D02_20260420073459_001152.jpg,5,0.478261,diyas/batch_003/frame_003452s.jpg,frame_003452s.jpg,diyas,batch_003
183,D02_20260420073459_001153.jpg,D02_20260420073459_001153.jpg,1,0.478261,diyas/batch_001/frame_000011s.jpg,frame_000011s.jpg,diyas,batch_001
183,D02_20260420073459_001153.jpg,D02_20260420073459_001153.jpg,2,0.478261,diyas/batch_002/frame_001153s.jpg,frame_001153s.jpg,diyas,batch_002
183,D02_20260420073459_001153.jpg,D02_20260420073459_001153.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
183,D02_20260420073459_001153.jpg,D02_20260420073459_001153.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
183,D02_20260420073459_001153.jpg,D02_20260420073459_001153.jpg,5,0.478261,diyas/batch_003/frame_003453s.jpg,frame_003453s.jpg,diyas,batch_003
184,D02_20260420073459_001154.jpg,D02_20260420073459_001154.jpg,1,0.478261,diyas/batch_001/frame_000011s.jpg,frame_000011s.jpg,diyas,batch_001
184,D02_20260420073459_001154.jpg,D02_20260420073459_001154.jpg,2,0.478261,diyas/batch_002/frame_001154s.jpg,frame_001154s.jpg,diyas,batch_002
184,D02_20260420073459_001154.jpg,D02_20260420073459_001154.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
184,D02_20260420073459_001154.jpg,D02_20260420073459_001154.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
184,D02_20260420073459_001154.jpg,D02_20260420073459_001154.jpg,5,0.478261,diyas/batch_003/frame_003454s.jpg,frame_003454s.jpg,diyas,batch_003
185,D02_20260420073459_001155.jpg,D02_20260420073459_001155.jpg,1,0.478261,diyas/batch_001/frame_000011s.jpg,frame_000011s.jpg,diyas,batch_001
185,D02_20260420073459_001155.jpg,D02_20260420073459_001155.jpg,2,0.478261,diyas/batch_002/frame_001155s.jpg,frame_001155s.jpg,diyas,batch_002
185,D02_20260420073459_001155.jpg,D02_20260420073459_001155.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
185,D02_20260420073459_001155.jpg,D02_20260420073459_001155.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
185,D02_20260420073459_001155.jpg,D02_20260420073459_001155.jpg,5,0.478261,diyas/batch_003/frame_003455s.jpg,frame_003455s.jpg,diyas,batch_003
186,D02_20260420073459_001156.jpg,D02_20260420073459_001156.jpg,1,0.478261,diyas/batch_001/frame_000011s.jpg,frame_000011s.jpg,diyas,batch_001
186,D02_20260420073459_001156.jpg,D02_20260420073459_001156.jpg,2,0.478261,diyas/batch_002/frame_001156s.jpg,frame_001156s.jpg,diyas,batch_002
186,D02_20260420073459_001156.jpg,D02_20260420073459_001156.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
186,D02_20260420073459_001156.jpg,D02_20260420073459_001156.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
186,D02_20260420073459_001156.jpg,D02_20260420073459_001156.jpg,5,0.478261,diyas/batch_003/frame_003455s.jpg,frame_003455s.jpg,diyas,batch_003
187,D02_20260420073459_001157.jpg,D02_20260420073459_001157.jpg,1,0.478261,diyas/batch_001/frame_000011s.jpg,frame_000011s.jpg,diyas,batch_001
187,D02_20260420073459_001157.jpg,D02_20260420073459_001157.jpg,2,0.478261,diyas/batch_002/frame_001157s.jpg,frame_001157s.jpg,diyas,batch_002
187,D02_20260420073459_001157.jpg,D02_20260420073459_001157.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
187,D02_20260420073459_001157.jpg,D02_20260420073459_001157.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
187,D02_20260420073459_001157.jpg,D02_20260420073459_001157.jpg,5,0.478261,diyas/batch_003/frame_003455s.jpg,frame_003455s.jpg,diyas,batch_003
188,D02_20260420073459_001158.jpg,D02_20260420073459_001158.jpg,1,0.478261,diyas/batch_001/frame_000011s.jpg,frame_000011s.jpg,diyas,batch_001
188,D02_20260420073459_001158.jpg,D02_20260420073459_001158.jpg,2,0.478261,diyas/batch_002/frame_001158s.jpg,frame_001158s.jpg,diyas,batch_002
188,D02_20260420073459_001158.jpg,D02_20260420073459_001158.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
188,D02_20260420073459_001158.jpg,D02_20260420073459_001158.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
188,D02_20260420073459_001158.jpg,D02_20260420073459_001158.jpg,5,0.478261,diyas/batch_003/frame_003455s.jpg,frame_003455s.jpg,diyas,batch_003
189,D02_20260420073459_001159.jpg,D02_20260420073459_001159.jpg,1,0.478261,diyas/batch_001/frame_000011s.jpg,frame_000011s.jpg,diyas,batch_001
189,D02_20260420073459_001159.jpg,D02_20260420073459_001159.jpg,2,0.478261,diyas/batch_002/frame_001159s.jpg,frame_001159s.jpg,diyas,batch_002
189,D02_20260420073459_001159.jpg,D02_20260420073459_001159.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
189,D02_20260420073459_001159.jpg,D02_20260420073459_001159.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
189,D02_20260420073459_001159.jpg,D02_20260420073459_001159.jpg,5,0.478261,diyas/batch_003/frame_003455s.jpg,frame_003455s.jpg,diyas,batch_003
190,D02_20260420073459_001160.jpg,D02_20260420073459_001160.jpg,1,0.478261,diyas/batch_001/frame_000011s.jpg,frame_000011s.jpg,diyas,batch_001
190,D02_20260420073459_001160.jpg,D02_20260420073459_001160.jpg,2,0.478261,diyas/batch_002/frame_001160s.jpg,frame_001160s.jpg,diyas,batch_002
190,D02_20260420073459_001160.jpg,D02_20260420073459_001160.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
190,D02_20260420073459_001160.jpg,D02_20260420073459_001160.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
190,D02_20260420073459_001160.jpg,D02_20260420073459_001160.jpg,5,0.478261,diyas/batch_003/frame_003456s.jpg,frame_003456s.jpg,diyas,batch_003
191,D02_20260420073459_001161.jpg,D02_20260420073459_001161.jpg,1,0.478261,diyas/batch_001/frame_000011s.jpg,frame_000011s.jpg,diyas,batch_001
191,D02_20260420073459_001161.jpg,D02_20260420073459_001161.jpg,2,0.478261,diyas/batch_002/frame_001161s.jpg,frame_001161s.jpg,diyas,batch_002
191,D02_20260420073459_001161.jpg,D02_20260420073459_001161.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
191,D02_20260420073459_001161.jpg,D02_20260420073459_001161.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
191,D02_20260420073459_001161.jpg,D02_20260420073459_001161.jpg,5,0.478261,diyas/batch_003/frame_003456s.jpg,frame_003456s.jpg,diyas,batch_003
192,D02_20260420073459_001162.jpg,D02_20260420073459_001162.jpg,1,0.478261,diyas/batch_001/frame_000011s.jpg,frame_000011s.jpg,diyas,batch_001
192,D02_20260420073459_001162.jpg,D02_20260420073459_001162.jpg,2,0.478261,diyas/batch_002/frame_001162s.jpg,frame_001162s.jpg,diyas,batch_002
192,D02_20260420073459_001162.jpg,D02_20260420073459_001162.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
192,D02_20260420073459_001162.jpg,D02_20260420073459_001162.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
192,D02_20260420073459_001162.jpg,D02_20260420073459_001162.jpg,5,0.478261,diyas/batch_003/frame_003452s.jpg,frame_003452s.jpg,diyas,batch_003
193,D02_20260420073459_001163.jpg,D02_20260420073459_001163.jpg,1,0.478261,diyas/batch_001/frame_000011s.jpg,frame_000011s.jpg,diyas,batch_001
193,D02_20260420073459_001163.jpg,D02_20260420073459_001163.jpg,2,0.478261,diyas/batch_002/frame_001163s.jpg,frame_001163s.jpg,diyas,batch_002
193,D02_20260420073459_001163.jpg,D02_20260420073459_001163.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
193,D02_20260420073459_001163.jpg,D02_20260420073459_001163.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
193,D02_20260420073459_001163.jpg,D02_20260420073459_001163.jpg,5,0.478261,diyas/batch_003/frame_003453s.jpg,frame_003453s.jpg,diyas,batch_003
194,D02_20260420073459_001164.jpg,D02_20260420073459_001164.jpg,1,0.478261,diyas/batch_001/frame_000011s.jpg,frame_000011s.jpg,diyas,batch_001
194,D02_20260420073459_001164.jpg,D02_20260420073459_001164.jpg,2,0.478261,diyas/batch_002/frame_001164s.jpg,frame_001164s.jpg,diyas,batch_002
194,D02_20260420073459_001164.jpg,D02_20260420073459_001164.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
194,D02_20260420073459_001164.jpg,D02_20260420073459_001164.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
194,D02_20260420073459_001164.jpg,D02_20260420073459_001164.jpg,5,0.478261,diyas/batch_003/frame_003454s.jpg,frame_003454s.jpg,diyas,batch_003
195,D02_20260420073459_001165.jpg,D02_20260420073459_001165.jpg,1,0.478261,diyas/batch_001/frame_000011s.jpg,frame_000011s.jpg,diyas,batch_001
195,D02_20260420073459_001165.jpg,D02_20260420073459_001165.jpg,2,0.478261,diyas/batch_002/frame_001165s.jpg,frame_001165s.jpg,diyas,batch_002
195,D02_20260420073459_001165.jpg,D02_20260420073459_001165.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
195,D02_20260420073459_001165.jpg,D02_20260420073459_001165.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
195,D02_20260420073459_001165.jpg,D02_20260420073459_001165.jpg,5,0.478261,diyas/batch_003/frame_003455s.jpg,frame_003455s.jpg,diyas,batch_003
196,D02_20260420073459_001166.jpg,D02_20260420073459_001166.jpg,1,0.478261,diyas/batch_001/frame_000011s.jpg,frame_000011s.jpg,diyas,batch_001
196,D02_20260420073459_001166.jpg,D02_20260420073459_001166.jpg,2,0.478261,diyas/batch_002/frame_001166s.jpg,frame_001166s.jpg,diyas,batch_002
196,D02_20260420073459_001166.jpg,D02_20260420073459_001166.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
196,D02_20260420073459_001166.jpg,D02_20260420073459_001166.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
196,D02_20260420073459_001166.jpg,D02_20260420073459_001166.jpg,5,0.478261,diyas/batch_003/frame_003456s.jpg,frame_003456s.jpg,diyas,batch_003
197,D02_20260420073459_001167.jpg,D02_20260420073459_001167.jpg,1,0.478261,diyas/batch_001/frame_000011s.jpg,frame_000011s.jpg,diyas,batch_001
197,D02_20260420073459_001167.jpg,D02_20260420073459_001167.jpg,2,0.478261,diyas/batch_002/frame_001167s.jpg,frame_001167s.jpg,diyas,batch_002
197,D02_20260420073459_001167.jpg,D02_20260420073459_001167.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
197,D02_20260420073459_001167.jpg,D02_20260420073459_001167.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
197,D02_20260420073459_001167.jpg,D02_20260420073459_001167.jpg,5,0.478261,diyas/batch_003/frame_003456s.jpg,frame_003456s.jpg,diyas,batch_003
198,D02_20260420073459_001168.jpg,D02_20260420073459_001168.jpg,1,0.478261,diyas/batch_001/frame_000011s.jpg,frame_000011s.jpg,diyas,batch_001
198,D02_20260420073459_001168.jpg,D02_20260420073459_001168.jpg,2,0.478261,diyas/batch_002/frame_001168s.jpg,frame_001168s.jpg,diyas,batch_002
198,D02_20260420073459_001168.jpg,D02_20260420073459_001168.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
198,D02_20260420073459_001168.jpg,D02_20260420073459_001168.jpg,4,0.478261,diyas/batch_003/frame_003451s.jpg,frame_003451s.jpg,diyas,batch_003
198,D02_20260420073459_001168.jpg,D02_20260420073459_001168.jpg,5,0.478261,diyas/batch_003/frame_003456s.jpg,frame_003456s.jpg,diyas,batch_003
199,D02_20260420073459_001169.jpg,D02_20260420073459_001169.jpg,1,0.478261,diyas/batch_001/frame_000011s.jpg,frame_000011s.jpg,diyas,batch_001
199,D02_20260420073459_001169.jpg,D02_20260420073459_001169.jpg,2,0.478261,diyas/batch_002/frame_001169s.jpg,frame_001169s.jpg,diyas,batch_002
199,D02_20260420073459_001169.jpg,D02_20260420073459_001169.jpg,3,0.478261,diyas/batch_003/frame_003450s.jpg,frame_003450s.jpg,diyas,batch_003
